appid,score,temp
374320,0.52702236,
374320,0.56125665,
374320,0.59455335,
374320,0.5838207,
374320,0.60287714,
374320,0.5817282,
374320,0.5720359,
374320,0.5011297,
374320,0.6058668,
374320,0.5806161,
